Dt1,Dt2,Tid1,Tid2,gender,age,customers_cnt
2016-02-17,2016-02-20,Shuka,Himki,2,3,8
2016-02-17,2016-02-20,Shuka,Himki,2,4,4
2016-02-17,2016-02-20,Shuka,Metropolis,1,1,4
2016-02-17,2016-02-20,Shuka,Metropolis,1,2,27
2016-02-17,2016-02-20,Shuka,Metropolis,1,3,4
2016-02-17,2016-02-20,Shuka,Metropolis,1,4,8
2016-02-17,2016-02-20,Shuka,Metropolis,2,1,15
2016-02-17,2016-02-20,Shuka,Metropolis,2,2,30
2016-02-17,2016-02-20,Shuka,Metropolis,2,3,11
2016-02-17,2016-02-20,Shuka,Metropolis,2,4,4
2016-02-17,2016-02-21,Himki,Metropolis,1,1,4
2016-02-17,2016-02-21,Himki,Metropolis,1,2,23
2016-02-17,2016-02-21,Himki,Metropolis,1,3,4
2016-02-17,2016-02-21,Himki,Metropolis,1,4,8
2016-02-17,2016-02-21,Himki,Metropolis,2,2,15
2016-02-17,2016-02-21,Himki,Metropolis,2,3,11
2016-02-17,2016-02-21,Himki,Metropolis,2,4,8
2016-02-17,2016-02-21,Himki,Shuka,1,2,19
2016-02-17,2016-02-21,Himki,Shuka,2,2,23
2016-02-17,2016-02-21,Himki,Shuka,2,3,4
2016-02-17,2016-02-21,Metropolis,Himki,1,2,53
2016-02-17,2016-02-21,Metropolis,Himki,1,3,8
2016-02-17,2016-02-21,Metropolis,Himki,1,4,4
2016-02-17,2016-02-21,Metropolis,Himki,2,1,4
2016-02-17,2016-02-21,Metropolis,Himki,2,2,38
2016-02-17,2016-02-21,Metropolis,Himki,2,3,23
2016-02-17,2016-02-21,Metropolis,Himki,2,4,4
2016-02-17,2016-02-21,Metropolis,Shuka,1,1,4
2016-02-17,2016-02-21,Metropolis,Shuka,1,2,11
2016-02-17,2016-02-21,Metropolis,Shuka,1,3,4
2016-02-17,2016-02-21,Metropolis,Shuka,1,4,4
2016-02-17,2016-02-21,Metropolis,Shuka,2,1,8
2016-02-17,2016-02-21,Metropolis,Shuka,2,2,19
2016-02-17,2016-02-21,Metropolis,Shuka,2,3,4
2016-02-17,2016-02-21,Shuka,Himki,1,1,15
2016-02-17,2016-02-21,Shuka,Himki,1,2,27
2016-02-17,2016-02-21,Shuka,Himki,1,3,19
2016-02-17,2016-02-21,Shuka,Himki,1,4,11
2016-02-17,2016-02-21,Shuka,Himki,2,1,34
2016-02-17,2016-02-21,Shuka,Himki,2,2,23
2016-02-17,2016-02-21,Shuka,Himki,2,3,23
2016-02-17,2016-02-21,Shuka,Himki,2,4,8
2016-02-17,2016-02-21,Shuka,Metropolis,1,1,15
2016-02-17,2016-02-21,Shuka,Metropolis,1,2,19
2016-02-17,2016-02-21,Shuka,Metropolis,1,4,4
2016-02-17,2016-02-21,Shuka,Metropolis,2,1,15
2016-02-17,2016-02-21,Shuka,Metropolis,2,2,30
2016-02-17,2016-02-21,Shuka,Metropolis,2,3,4
2016-02-17,2016-02-22,Himki,Metropolis,1,2,11
2016-02-17,2016-02-22,Himki,Metropolis,1,3,8
2016-02-17,2016-02-22,Himki,Metropolis,1,4,4
2016-02-17,2016-02-22,Himki,Metropolis,2,2,30
2016-02-17,2016-02-22,Himki,Metropolis,2,3,8
2016-02-17,2016-02-22,Himki,Shuka,1,3,11
2016-02-17,2016-02-22,Himki,Shuka,2,4,4
2016-02-17,2016-02-22,Metropolis,Himki,1,1,4
2016-02-17,2016-02-22,Metropolis,Himki,1,2,30
2016-02-17,2016-02-22,Metropolis,Himki,1,3,4
2016-02-17,2016-02-22,Metropolis,Himki,1,4,4
2016-02-17,2016-02-22,Metropolis,Himki,2,1,8
2016-02-17,2016-02-22,Metropolis,Himki,2,2,30
2016-02-17,2016-02-22,Metropolis,Himki,2,3,19
2016-02-17,2016-02-22,Metropolis,Himki,2,4,4
2016-02-17,2016-02-22,Metropolis,Shuka,1,1,8
2016-02-17,2016-02-22,Metropolis,Shuka,1,2,15
2016-02-17,2016-02-22,Metropolis,Shuka,1,3,4
2016-02-17,2016-02-22,Metropolis,Shuka,2,1,15
2016-02-17,2016-02-22,Metropolis,Shuka,2,2,19
2016-02-17,2016-02-22,Metropolis,Shuka,2,3,4
2016-02-17,2016-02-22,Metropolis,Shuka,2,4,4
2016-02-17,2016-02-22,Shuka,Himki,1,1,8
2016-02-17,2016-02-22,Shuka,Himki,1,2,15
2016-02-17,2016-02-22,Shuka,Himki,1,3,8
2016-02-17,2016-02-22,Shuka,Himki,1,4,8
2016-02-17,2016-02-22,Shuka,Himki,2,1,4
2016-02-17,2016-02-22,Shuka,Himki,2,2,38
2016-02-17,2016-02-22,Shuka,Himki,2,3,23
2016-02-17,2016-02-22,Shuka,Himki,2,4,8
2016-02-17,2016-02-22,Shuka,Metropolis,1,1,8
2016-02-17,2016-02-22,Shuka,Metropolis,1,2,27
2016-02-17,2016-02-22,Shuka,Metropolis,1,3,4
2016-02-17,2016-02-22,Shuka,Metropolis,1,4,7
2016-02-17,2016-02-22,Shuka,Metropolis,2,1,11
2016-02-17,2016-02-22,Shuka,Metropolis,2,2,27
2016-02-17,2016-02-22,Shuka,Metropolis,2,3,11
2016-02-17,2016-02-23,Himki,Metropolis,1,2,15
2016-02-17,2016-02-23,Himki,Metropolis,1,3,8
2016-02-17,2016-02-23,Himki,Metropolis,1,4,15
2016-02-17,2016-02-23,Himki,Metropolis,2,1,8
2016-02-17,2016-02-23,Himki,Metropolis,2,2,8
2016-02-17,2016-02-23,Himki,Metropolis,2,3,8
2016-02-17,2016-02-23,Himki,Metropolis,2,4,11
2016-02-17,2016-02-23,Himki,Shuka,1,2,4
2016-02-17,2016-02-23,Himki,Shuka,1,3,4
2016-02-17,2016-02-23,Himki,Shuka,2,2,8
2016-02-17,2016-02-23,Himki,Shuka,2,3,8
2016-02-17,2016-02-23,Himki,Shuka,2,4,4
2016-02-17,2016-02-23,Metropolis,Himki,1,1,4
2016-02-17,2016-02-23,Metropolis,Himki,1,2,27
2016-02-17,2016-02-23,Metropolis,Himki,1,3,4
2016-02-17,2016-02-23,Metropolis,Himki,1,4,11
2016-02-17,2016-02-23,Metropolis,Himki,2,1,11
2016-02-17,2016-02-23,Metropolis,Himki,2,2,4
2016-02-17,2016-02-23,Metropolis,Himki,2,3,4
2016-02-17,2016-02-23,Metropolis,Himki,2,4,11
2016-02-17,2016-02-23,Metropolis,Shuka,1,1,8
2016-02-17,2016-02-23,Metropolis,Shuka,1,2,11
2016-02-17,2016-02-23,Metropolis,Shuka,1,3,4
2016-02-17,2016-02-23,Metropolis,Shuka,1,4,4
2016-02-17,2016-02-23,Metropolis,Shuka,2,1,8
2016-02-17,2016-02-23,Metropolis,Shuka,2,2,23
2016-02-17,2016-02-23,Metropolis,Shuka,2,3,8
2016-02-17,2016-02-23,Shuka,Himki,1,1,11
2016-02-17,2016-02-23,Shuka,Himki,1,2,11
2016-02-17,2016-02-23,Shuka,Himki,1,3,8
2016-02-17,2016-02-23,Shuka,Himki,1,4,8
2016-02-17,2016-02-23,Shuka,Himki,2,1,15
2016-02-17,2016-02-23,Shuka,Himki,2,2,15
2016-02-17,2016-02-23,Shuka,Himki,2,3,19
2016-02-17,2016-02-23,Shuka,Himki,2,4,8
2016-02-17,2016-02-23,Shuka,Metropolis,1,1,4
2016-02-17,2016-02-23,Shuka,Metropolis,1,2,15
2016-02-17,2016-02-23,Shuka,Metropolis,1,3,4
2016-02-17,2016-02-23,Shuka,Metropolis,1,4,8
2016-02-17,2016-02-23,Shuka,Metropolis,2,1,4
2016-02-17,2016-02-23,Shuka,Metropolis,2,2,15
2016-02-17,2016-02-23,Shuka,Metropolis,2,3,19
2016-02-17,2016-02-23,Shuka,Metropolis,2,4,4
2016-02-17,2016-02-24,Himki,Metropolis,1,2,19
2016-02-17,2016-02-24,Himki,Metropolis,1,3,11
2016-02-17,2016-02-24,Himki,Metropolis,2,2,11
2016-02-17,2016-02-24,Himki,Metropolis,2,3,8
2016-02-17,2016-02-24,Himki,Metropolis,2,4,4
2016-02-17,2016-02-24,Himki,Shuka,1,2,15
2016-02-17,2016-02-24,Himki,Shuka,1,3,15
2016-02-17,2016-02-24,Himki,Shuka,2,2,30
2016-02-17,2016-02-24,Himki,Shuka,2,3,4
2016-02-17,2016-02-24,Himki,Shuka,2,4,4
2016-02-17,2016-02-24,Metropolis,Himki,1,2,8
2016-02-17,2016-02-24,Metropolis,Himki,1,3,8
2016-02-17,2016-02-24,Metropolis,Himki,2,2,43
2016-02-17,2016-02-24,Metropolis,Himki,2,3,4
2016-02-17,2016-02-24,Metropolis,Himki,2,4,8
2016-02-17,2016-02-24,Metropolis,Shuka,1,1,8
2016-02-17,2016-02-24,Metropolis,Shuka,1,2,11
2016-02-17,2016-02-24,Metropolis,Shuka,1,4,4
2016-02-17,2016-02-24,Metropolis,Shuka,2,2,19
2016-02-17,2016-02-24,Metropolis,Shuka,2,3,15
2016-02-17,2016-02-24,Shuka,Himki,1,3,4
2016-02-17,2016-02-24,Shuka,Himki,1,4,4
2016-02-17,2016-02-24,Shuka,Himki,2,1,4
2016-02-17,2016-02-24,Shuka,Himki,2,2,15
2016-02-17,2016-02-24,Shuka,Himki,2,3,4
2016-02-17,2016-02-24,Shuka,Himki,2,4,4
2016-02-17,2016-02-24,Shuka,Metropolis,1,2,15
2016-02-17,2016-02-24,Shuka,Metropolis,1,3,11
2016-02-17,2016-02-24,Shuka,Metropolis,2,2,11
2016-02-17,2016-02-24,Shuka,Metropolis,2,3,4
2016-02-17,2016-02-25,Himki,Metropolis,1,2,27
2016-02-17,2016-02-25,Himki,Metropolis,1,3,15
2016-02-17,2016-02-25,Himki,Metropolis,1,4,8
2016-02-17,2016-02-25,Himki,Metropolis,2,1,4
2016-02-17,2016-02-25,Himki,Metropolis,2,2,11
2016-02-17,2016-02-25,Himki,Metropolis,2,3,8
2016-02-17,2016-02-25,Himki,Shuka,1,1,8
2016-02-17,2016-02-25,Himki,Shuka,1,2,11
2016-02-17,2016-02-25,Himki,Shuka,1,3,8
2016-02-17,2016-02-25,Himki,Shuka,2,1,4
2016-02-17,2016-02-25,Himki,Shuka,2,2,8
2016-02-17,2016-02-25,Himki,Shuka,2,4,4
2016-02-17,2016-02-25,Metropolis,Himki,1,2,23
2016-02-17,2016-02-25,Metropolis,Himki,1,3,8
2016-02-17,2016-02-25,Metropolis,Himki,2,1,8
2016-02-17,2016-02-25,Metropolis,Himki,2,2,8
2016-02-17,2016-02-25,Metropolis,Shuka,1,1,11
2016-02-17,2016-02-25,Metropolis,Shuka,1,2,15
2016-02-17,2016-02-25,Metropolis,Shuka,1,3,4
2016-02-17,2016-02-25,Metropolis,Shuka,1,4,8
2016-02-17,2016-02-25,Metropolis,Shuka,2,1,19
2016-02-17,2016-02-25,Metropolis,Shuka,2,2,11
2016-02-17,2016-02-25,Metropolis,Shuka,2,3,8
2016-02-17,2016-02-25,Shuka,Himki,1,1,4
2016-02-17,2016-02-25,Shuka,Himki,1,2,11
2016-02-17,2016-02-25,Shuka,Himki,1,3,8
2016-02-17,2016-02-25,Shuka,Himki,2,2,11
2016-02-17,2016-02-25,Shuka,Himki,2,3,11
2016-02-17,2016-02-25,Shuka,Metropolis,1,1,8
2016-02-17,2016-02-25,Shuka,Metropolis,1,2,15
2016-02-17,2016-02-25,Shuka,Metropolis,1,3,8
2016-02-17,2016-02-25,Shuka,Metropolis,1,4,4
2016-02-17,2016-02-25,Shuka,Metropolis,2,1,8
2016-02-17,2016-02-25,Shuka,Metropolis,2,2,30
2016-02-17,2016-02-25,Shuka,Metropolis,2,3,11
2016-02-17,2016-02-26,Himki,Metropolis,1,2,23
2016-02-17,2016-02-26,Himki,Metropolis,1,3,8
2016-02-17,2016-02-26,Himki,Metropolis,1,4,4
2016-02-17,2016-02-26,Himki,Metropolis,2,2,30
2016-02-17,2016-02-26,Himki,Metropolis,2,3,4
2016-02-17,2016-02-26,Himki,Metropolis,2,4,19
2016-02-17,2016-02-26,Himki,Shuka,1,3,8
2016-02-17,2016-02-26,Metropolis,Himki,1,1,4
2016-02-17,2016-02-26,Metropolis,Himki,1,2,19
2016-02-17,2016-02-26,Metropolis,Himki,1,3,19
2016-02-17,2016-02-26,Metropolis,Himki,1,4,11
2016-02-17,2016-02-26,Metropolis,Himki,2,1,8
2016-02-17,2016-02-26,Metropolis,Himki,2,2,19
2016-02-17,2016-02-26,Metropolis,Shuka,1,1,4
2016-02-17,2016-02-26,Metropolis,Shuka,1,2,11
2016-02-17,2016-02-26,Metropolis,Shuka,1,4,4
2016-02-17,2016-02-26,Metropolis,Shuka,2,1,5
2016-02-17,2016-02-26,Metropolis,Shuka,2,2,4
2016-02-17,2016-02-26,Metropolis,Shuka,2,3,4
2016-02-17,2016-02-26,Metropolis,Shuka,2,4,4
2016-02-17,2016-02-26,Shuka,Himki,1,1,11
2016-02-17,2016-02-26,Shuka,Himki,1,2,8
2016-02-17,2016-02-26,Shuka,Himki,1,3,4
2016-02-17,2016-02-26,Shuka,Himki,1,4,4
2016-02-17,2016-02-26,Shuka,Himki,2,1,4
2016-02-17,2016-02-26,Shuka,Himki,2,2,8
2016-02-17,2016-02-26,Shuka,Himki,2,3,8
2016-02-17,2016-02-26,Shuka,Himki,2,4,4
2016-02-17,2016-02-26,Shuka,Metropolis,1,2,27
2016-02-17,2016-02-26,Shuka,Metropolis,1,4,8
2016-02-17,2016-02-26,Shuka,Metropolis,2,1,8
2016-02-17,2016-02-26,Shuka,Metropolis,2,2,23
2016-02-17,2016-02-26,Shuka,Metropolis,2,3,15
2016-02-17,2016-02-27,Himki,Metropolis,1,1,4
2016-02-17,2016-02-27,Himki,Metropolis,1,2,15
2016-02-17,2016-02-27,Himki,Metropolis,2,1,8
2016-02-17,2016-02-27,Himki,Metropolis,2,2,19
2016-02-17,2016-02-27,Himki,Metropolis,2,3,8
2016-02-17,2016-02-27,Himki,Metropolis,2,4,8
2016-02-17,2016-02-27,Himki,Shuka,2,1,4
2016-02-17,2016-02-27,Himki,Shuka,2,2,15
2016-02-17,2016-02-27,Himki,Shuka,2,3,4
2016-02-17,2016-02-27,Metropolis,Himki,1,1,4
2016-02-17,2016-02-27,Metropolis,Himki,1,2,38
2016-02-17,2016-02-27,Metropolis,Himki,1,3,27
2016-02-17,2016-02-27,Metropolis,Himki,1,4,8
2016-02-17,2016-02-27,Metropolis,Himki,2,1,11
2016-02-17,2016-02-27,Metropolis,Himki,2,2,53
2016-02-17,2016-02-27,Metropolis,Himki,2,3,11
2016-02-17,2016-02-27,Metropolis,Himki,2,4,4
2016-02-17,2016-02-27,Metropolis,Shuka,1,1,4
2016-02-17,2016-02-27,Metropolis,Shuka,2,2,19
2016-02-17,2016-02-27,Metropolis,Shuka,2,3,4
2016-02-17,2016-02-27,Shuka,Himki,1,1,11
2016-02-17,2016-02-27,Shuka,Himki,1,2,15
2016-02-17,2016-02-27,Shuka,Himki,1,3,19
2016-02-17,2016-02-27,Shuka,Himki,1,4,11
2016-02-17,2016-02-27,Shuka,Himki,2,1,23
2016-02-17,2016-02-27,Shuka,Himki,2,2,34
2016-02-17,2016-02-27,Shuka,Himki,2,3,15
2016-02-17,2016-02-27,Shuka,Himki,2,4,4
2016-02-17,2016-02-27,Shuka,Metropolis,1,1,15
2016-02-17,2016-02-27,Shuka,Metropolis,1,2,15
2016-02-17,2016-02-27,Shuka,Metropolis,1,4,4
2016-02-17,2016-02-27,Shuka,Metropolis,2,1,7
2016-02-17,2016-02-27,Shuka,Metropolis,2,2,30
2016-02-17,2016-02-27,Shuka,Metropolis,2,3,11
2016-02-17,2016-02-28,Himki,Metropolis,1,1,8
2016-02-17,2016-02-28,Himki,Metropolis,1,2,8
2016-02-17,2016-02-28,Himki,Metropolis,1,3,11
2016-02-17,2016-02-28,Himki,Metropolis,2,1,4
2016-02-17,2016-02-28,Himki,Metropolis,2,2,19
2016-02-17,2016-02-28,Himki,Shuka,1,2,4
2016-02-17,2016-02-28,Himki,Shuka,1,4,4
2016-02-17,2016-02-28,Himki,Shuka,2,2,8
2016-02-17,2016-02-28,Metropolis,Himki,1,1,8
2016-02-17,2016-02-28,Metropolis,Himki,1,2,27
2016-02-17,2016-02-28,Metropolis,Himki,1,3,4
2016-02-17,2016-02-28,Metropolis,Himki,1,4,11
2016-02-17,2016-02-28,Metropolis,Himki,2,1,8
2016-02-17,2016-02-28,Metropolis,Himki,2,2,46
2016-02-17,2016-02-28,Metropolis,Himki,2,3,15
2016-02-17,2016-02-28,Metropolis,Shuka,1,1,11
2016-02-17,2016-02-28,Metropolis,Shuka,1,2,4
2016-02-17,2016-02-28,Metropolis,Shuka,2,1,11
2016-02-17,2016-02-28,Metropolis,Shuka,2,2,11
2016-02-17,2016-02-28,Metropolis,Shuka,2,3,4
2016-02-17,2016-02-28,Shuka,Himki,1,1,11
2016-02-17,2016-02-28,Shuka,Himki,1,2,19
2016-02-17,2016-02-28,Shuka,Himki,1,3,19
2016-02-17,2016-02-28,Shuka,Himki,1,4,8
2016-02-17,2016-02-28,Shuka,Himki,2,1,11
2016-02-17,2016-02-28,Shuka,Himki,2,2,11
2016-02-17,2016-02-28,Shuka,Himki,2,3,15
2016-02-17,2016-02-28,Shuka,Himki,2,4,8
2016-02-17,2016-02-28,Shuka,Metropolis,1,1,4
2016-02-17,2016-02-28,Shuka,Metropolis,1,2,42
2016-02-17,2016-02-28,Shuka,Metropolis,1,3,4
2016-02-17,2016-02-28,Shuka,Metropolis,1,4,16
2016-02-17,2016-02-28,Shuka,Metropolis,2,1,4
2016-02-17,2016-02-28,Shuka,Metropolis,2,2,30
2016-02-17,2016-02-28,Shuka,Metropolis,2,3,23
2016-02-17,2016-02-29,Himki,Metropolis,1,2,23
2016-02-17,2016-02-29,Himki,Metropolis,1,4,4
2016-02-17,2016-02-29,Himki,Metropolis,2,1,4
2016-02-17,2016-02-29,Himki,Metropolis,2,2,23
2016-02-17,2016-02-29,Himki,Metropolis,2,4,4
2016-02-17,2016-02-29,Himki,Shuka,1,3,4
2016-02-17,2016-02-29,Himki,Shuka,2,2,2
2016-02-17,2016-02-29,Himki,Shuka,2,3,4
2016-02-17,2016-02-29,Himki,Shuka,2,4,4
2016-02-17,2016-02-29,Metropolis,Himki,1,1,4
2016-02-17,2016-02-29,Metropolis,Himki,1,2,8
2016-02-17,2016-02-29,Metropolis,Himki,1,4,11
2016-02-17,2016-02-29,Metropolis,Himki,2,1,19
2016-02-17,2016-02-29,Metropolis,Himki,2,2,11
2016-02-17,2016-02-29,Metropolis,Himki,2,3,4
2016-02-17,2016-02-29,Metropolis,Himki,2,4,4
2016-02-17,2016-02-29,Metropolis,Shuka,1,2,15
2016-02-17,2016-02-29,Metropolis,Shuka,1,4,4
2016-02-17,2016-02-29,Metropolis,Shuka,2,1,14
2016-02-17,2016-02-29,Metropolis,Shuka,2,2,8
2016-02-17,2016-02-29,Shuka,Himki,1,1,11
2016-02-17,2016-02-29,Shuka,Himki,1,3,11
2016-02-17,2016-02-29,Shuka,Himki,2,1,11
2016-02-17,2016-02-29,Shuka,Himki,2,2,4
2016-02-17,2016-02-29,Shuka,Himki,2,3,4
2016-02-17,2016-02-29,Shuka,Himki,2,4,4
2016-02-17,2016-02-29,Shuka,Metropolis,1,2,15
2016-02-17,2016-02-29,Shuka,Metropolis,1,3,4
2016-02-17,2016-02-29,Shuka,Metropolis,1,4,8
2016-02-17,2016-02-29,Shuka,Metropolis,2,1,8
2016-02-17,2016-02-29,Shuka,Metropolis,2,2,19
2016-02-17,2016-02-29,Shuka,Metropolis,2,3,11
2016-02-17,2016-02-29,Shuka,Metropolis,2,4,4
2016-02-18,2016-02-01,Himki,Metropolis,1,3,7
2016-02-18,2016-02-01,Himki,Metropolis,1,4,8
2016-02-18,2016-02-01,Himki,Metropolis,2,2,16
2016-02-18,2016-02-01,Himki,Metropolis,2,3,4
2016-02-18,2016-02-01,Himki,Shuka,1,2,4
2016-02-18,2016-02-01,Himki,Shuka,1,3,4
2016-02-18,2016-02-01,Himki,Shuka,1,4,4
2016-02-18,2016-02-01,Himki,Shuka,2,1,4
2016-02-18,2016-02-01,Himki,Shuka,2,2,11
2016-02-18,2016-02-01,Himki,Shuka,2,3,4
2016-02-18,2016-02-01,Metropolis,Himki,1,2,19
2016-02-18,2016-02-01,Metropolis,Himki,1,3,8
2016-02-18,2016-02-01,Metropolis,Himki,1,4,4
2016-02-18,2016-02-01,Metropolis,Himki,2,1,4
2016-02-18,2016-02-01,Metropolis,Himki,2,2,27
2016-02-18,2016-02-01,Metropolis,Himki,2,3,8
2016-02-18,2016-02-01,Metropolis,Shuka,1,1,11
2016-02-18,2016-02-01,Metropolis,Shuka,1,2,11
2016-02-18,2016-02-01,Metropolis,Shuka,1,4,4
2016-02-18,2016-02-01,Metropolis,Shuka,2,1,8
2016-02-18,2016-02-01,Metropolis,Shuka,2,2,27
2016-02-18,2016-02-01,Metropolis,Shuka,2,4,4
2016-02-18,2016-02-01,Shuka,Himki,1,3,4
2016-02-18,2016-02-01,Shuka,Himki,2,2,15
2016-02-18,2016-02-01,Shuka,Himki,2,3,11
2016-02-18,2016-02-01,Shuka,Himki,2,4,4
2016-02-18,2016-02-01,Shuka,Metropolis,1,1,11
2016-02-18,2016-02-01,Shuka,Metropolis,1,2,19
2016-02-18,2016-02-01,Shuka,Metropolis,1,3,4
2016-02-18,2016-02-01,Shuka,Metropolis,2,1,4
2016-02-18,2016-02-01,Shuka,Metropolis,2,2,11
2016-02-18,2016-02-01,Shuka,Metropolis,2,3,8
2016-02-18,2016-02-02,Himki,Metropolis,1,1,8
2016-02-18,2016-02-02,Himki,Metropolis,1,2,4
2016-02-18,2016-02-02,Himki,Metropolis,1,3,11
2016-02-18,2016-02-02,Himki,Metropolis,2,1,4
2016-02-18,2016-02-02,Himki,Metropolis,2,2,4
2016-02-18,2016-02-02,Himki,Metropolis,2,3,4
2016-02-18,2016-02-02,Himki,Metropolis,2,4,4
2016-02-18,2016-02-02,Himki,Shuka,1,2,8
2016-02-18,2016-02-02,Himki,Shuka,1,3,4
2016-02-18,2016-02-02,Himki,Shuka,2,1,4
2016-02-18,2016-02-02,Himki,Shuka,2,2,8
2016-02-18,2016-02-02,Himki,Shuka,2,4,4
2016-02-18,2016-02-02,Metropolis,Himki,1,1,4
2016-02-18,2016-02-02,Metropolis,Himki,1,2,19
2016-02-18,2016-02-02,Metropolis,Himki,1,3,8
2016-02-18,2016-02-02,Metropolis,Himki,2,1,8
2016-02-18,2016-02-02,Metropolis,Himki,2,2,4
2016-02-18,2016-02-02,Metropolis,Himki,2,3,8
2016-02-18,2016-02-02,Metropolis,Himki,2,4,4
2016-02-18,2016-02-02,Metropolis,Shuka,1,1,4
2016-02-18,2016-02-02,Metropolis,Shuka,1,2,8
2016-02-18,2016-02-02,Metropolis,Shuka,1,3,4
2016-02-18,2016-02-02,Metropolis,Shuka,1,4,4
2016-02-18,2016-02-02,Metropolis,Shuka,2,1,4
2016-02-18,2016-02-02,Metropolis,Shuka,2,2,38
2016-02-18,2016-02-02,Metropolis,Shuka,2,3,4
2016-02-18,2016-02-02,Metropolis,Shuka,2,4,8
2016-02-18,2016-02-02,Shuka,Himki,1,1,4
2016-02-18,2016-02-02,Shuka,Himki,1,2,15
2016-02-18,2016-02-02,Shuka,Himki,2,2,19
2016-02-18,2016-02-02,Shuka,Himki,2,3,11
2016-02-18,2016-02-02,Shuka,Himki,2,4,8
2016-02-18,2016-02-02,Shuka,Metropolis,1,2,15
2016-02-18,2016-02-02,Shuka,Metropolis,1,3,4
2016-02-18,2016-02-02,Shuka,Metropolis,2,1,8
2016-02-18,2016-02-02,Shuka,Metropolis,2,2,8
2016-02-18,2016-02-02,Shuka,Metropolis,2,3,4
2016-02-18,2016-02-02,Shuka,Metropolis,2,4,8
2016-02-18,2016-02-03,Himki,Metropolis,1,2,11
2016-02-18,2016-02-03,Himki,Metropolis,1,3,12
2016-02-18,2016-02-03,Himki,Metropolis,2,2,19
2016-02-18,2016-02-03,Himki,Metropolis,2,3,8
2016-02-18,2016-02-03,Himki,Shuka,1,1,4
2016-02-18,2016-02-03,Himki,Shuka,1,2,4
2016-02-18,2016-02-03,Himki,Shuka,1,3,8
2016-02-18,2016-02-03,Himki,Shuka,2,3,4
2016-02-18,2016-02-03,Metropolis,Himki,1,1,4
2016-02-18,2016-02-03,Metropolis,Himki,1,2,15
2016-02-18,2016-02-03,Metropolis,Himki,1,3,8
2016-02-18,2016-02-03,Metropolis,Himki,1,4,8
2016-02-18,2016-02-03,Metropolis,Himki,2,1,11
2016-02-18,2016-02-03,Metropolis,Himki,2,2,19
2016-02-18,2016-02-03,Metropolis,Himki,2,4,4
2016-02-18,2016-02-03,Metropolis,Shuka,1,1,8
2016-02-18,2016-02-03,Metropolis,Shuka,1,2,8
2016-02-18,2016-02-03,Metropolis,Shuka,1,4,11
2016-02-18,2016-02-03,Metropolis,Shuka,2,1,8
2016-02-18,2016-02-03,Metropolis,Shuka,2,2,15
2016-02-18,2016-02-03,Metropolis,Shuka,2,3,4
2016-02-18,2016-02-03,Metropolis,Shuka,2,4,4
2016-02-18,2016-02-03,Shuka,Himki,1,2,15
2016-02-18,2016-02-03,Shuka,Himki,1,3,8
2016-02-18,2016-02-03,Shuka,Himki,1,4,8
2016-02-18,2016-02-03,Shuka,Himki,2,2,19
2016-02-18,2016-02-03,Shuka,Himki,2,3,4
2016-02-18,2016-02-03,Shuka,Metropolis,1,1,4
2016-02-18,2016-02-03,Shuka,Metropolis,1,2,15
2016-02-18,2016-02-03,Shuka,Metropolis,1,4,4
2016-02-18,2016-02-03,Shuka,Metropolis,2,1,8
2016-02-18,2016-02-03,Shuka,Metropolis,2,2,23
2016-02-18,2016-02-03,Shuka,Metropolis,2,3,11
2016-02-18,2016-02-03,Shuka,Metropolis,2,4,11
2016-02-18,2016-02-04,Himki,Metropolis,1,2,27
2016-02-18,2016-02-04,Himki,Metropolis,1,3,8
2016-02-18,2016-02-04,Himki,Metropolis,2,1,11
2016-02-18,2016-02-04,Himki,Metropolis,2,2,8
2016-02-18,2016-02-04,Himki,Metropolis,2,4,4
2016-02-18,2016-02-04,Himki,Shuka,1,1,4
2016-02-18,2016-02-04,Himki,Shuka,1,2,4
2016-02-18,2016-02-04,Himki,Shuka,1,3,15
2016-02-18,2016-02-04,Himki,Shuka,1,4,4
2016-02-18,2016-02-04,Himki,Shuka,2,2,8
2016-02-18,2016-02-04,Himki,Shuka,2,3,11
2016-02-18,2016-02-04,Himki,Shuka,2,4,4
2016-02-18,2016-02-04,Metropolis,Himki,1,1,4
2016-02-18,2016-02-04,Metropolis,Himki,1,2,19
2016-02-18,2016-02-04,Metropolis,Himki,1,3,4
2016-02-18,2016-02-04,Metropolis,Himki,1,4,4
2016-02-18,2016-02-04,Metropolis,Himki,2,1,4
2016-02-18,2016-02-04,Metropolis,Himki,2,2,8
2016-02-18,2016-02-04,Metropolis,Himki,2,3,23
2016-02-18,2016-02-04,Metropolis,Himki,2,4,4
2016-02-18,2016-02-04,Metropolis,Shuka,1,1,4
2016-02-18,2016-02-04,Metropolis,Shuka,1,2,11
2016-02-18,2016-02-04,Metropolis,Shuka,1,4,8
2016-02-18,2016-02-04,Metropolis,Shuka,2,1,11
2016-02-18,2016-02-04,Metropolis,Shuka,2,2,27
2016-02-18,2016-02-04,Metropolis,Shuka,2,4,8
2016-02-18,2016-02-04,Shuka,Himki,1,2,15
2016-02-18,2016-02-04,Shuka,Himki,1,4,4
2016-02-18,2016-02-04,Shuka,Himki,2,1,4
2016-02-18,2016-02-04,Shuka,Himki,2,2,19
2016-02-18,2016-02-04,Shuka,Himki,2,3,4
2016-02-18,2016-02-04,Shuka,Metropolis,1,1,4
